Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,223700,-,-,-,40.97,-4.54,1,895,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Relative Humidity,Pressure,Wind Direction,Wind Speed,DHI,DNI,GHI,Solar Zenith Angle,Precipitable Water,Surface Albedo,Fill Flag,Dew Point,Asymmetry,Aerosol Optical Depth,Alpha
2022,1,7,22,30,-0.4,0,0,0,7,92.43,920,350,1,0,0,0,138.96,0.7000000000000001,0.16,0,-1.5,0.64,0.017,0.96
2022,1,7,23,30,-0.4,0,0,0,4,92.53,920,328,0.9,0,0,0,149.51,0.7000000000000001,0.16,0,-1.5,0.64,0.017,0.98
2022,1,8,0,30,-0.9,0,0,0,1,95.9,920,306,0.9,0,0,0,158.05,0.6000000000000001,0.16,0,-1.5,0.64,0.018000000000000002,1
2022,1,8,1,30,-1.5,0,0,0,0,99.91,920,292,1,0,0,0,161.27,0.5,0.16,0,-1.5,0.64,0.018000000000000002,1.01
2022,1,8,2,30,-2,0,0,0,0,100,920,285,1.1,0,0,0,156.78,0.5,0.16,0,-2,0.64,0.017,1.01
2022,1,8,3,30,-2.3000000000000003,0,0,0,0,100,920,283,1.1,0,0,0,147.70000000000002,0.5,0.16,0,-2.3000000000000003,0.64,0.016,1.01
2022,1,8,4,30,-2.4000000000000004,0,0,0,0,100,919,284,1,0,0,0,136.96,0.4,0.16,0,-2.4000000000000004,0.64,0.015,1.01
2022,1,8,5,30,-2.4000000000000004,0,0,0,0,100,919,284,1,0,0,0,125.71000000000001,0.4,0.16,0,-2.4000000000000004,0.64,0.016,1.02
2022,1,8,6,30,-2.4000000000000004,0,0,0,0,100,919,281,0.9,0,0,0,114.43,0.4,0.16,0,-2.4000000000000004,0.64,0.017,1.04
2022,1,8,7,30,-2.3000000000000003,0,0,0,0,100,919,278,0.8,0,0,0,103.42,0.4,0.16,0,-2.3000000000000003,0.64,0.018000000000000002,1.05
2022,1,8,8,30,-1.5,0,0,0,4,95.7,919,272,0.9,0,0,0,92.97,0.4,0.16,0,-2.1,0.64,0.019,1.07
2022,1,8,9,30,0.5,29,603,99,5,85.60000000000001,919,265,1.3,13,0,13,83.27,0.4,0.16,7,-1.6,0.64,0.019,1.07
2022,1,8,10,30,2.6,43,823,255,8,76.81,919,263,1.9000000000000001,122,29,129,75.03,0.4,0.16,0,-1.1,0.64,0.018000000000000002,1.11
2022,1,8,11,30,4.4,50,915,385,7,69.68,919,266,2.6,173,56,193,68.54,0.4,0.16,0,-0.7000000000000001,0.64,0.017,1.11
2022,1,8,12,30,5.6000000000000005,52,957,466,7,64.25,918,271,3.2,221,218,315,64.42,0.4,0.16,0,-0.6000000000000001,0.64,0.016,1.11
2022,1,8,13,30,6.300000000000001,52,969,490,7,61.160000000000004,917,274,3.7,191,391,368,63.15,0.4,0.16,0,-0.6000000000000001,0.64,0.015,1.11
2022,1,8,14,30,6.5,50,956,455,8,60.160000000000004,917,273,3.8000000000000003,216,232,315,64.92,0.4,0.16,0,-0.7000000000000001,0.64,0.014,1.11
2022,1,8,15,30,6.2,44,913,364,0,61.15,916,269,3.6,44,913,364,69.48,0.4,0.16,0,-0.7000000000000001,0.64,0.012,1.12
2022,1,8,16,30,4.1000000000000005,36,814,228,0,72.56,916,272,2.8000000000000003,36,814,228,76.31,0.4,0.16,0,-0.4,0.64,0.011,1.11
2022,1,8,17,30,1.3,22,551,72,0,85.73,916,276,2.4000000000000004,22,551,72,84.77,0.5,0.16,0,-0.8,0.64,0.012,1.1
2022,1,8,18,30,0,0,0,0,4,89.67,916,277,2.7,0,0,0,94.67,0.5,0.16,0,-1.5,0.64,0.014,1.07
2022,1,8,19,30,0,0,0,0,0,92.71000000000001,916,277,3.3000000000000003,0,0,0,105.24000000000001,0.6000000000000001,0.16,0,-1,0.64,0.016,1.01
2022,1,8,20,30,0.6000000000000001,0,0,0,0,96.52,916,277,4,0,0,0,116.3,0.8,0.16,0,0.1,0.64,0.021,0.92
2022,1,8,21,30,1.5,0,0,0,1,97.13,916,278,4.4,0,0,0,127.60000000000001,1.1,0.16,0,1.1,0.64,0.02,0.9500000000000001
2022,1,8,22,30,1.8,0,0,0,6,97.92,916,277,4.1000000000000005,0,0,0,138.8,1.2000000000000002,0.16,0,1.5,0.64,0.023,0.99
2022,1,8,23,30,1.8,0,0,0,7,97.84,915,275,3.7,0,0,0,149.35,1.3,0.16,0,1.5,0.64,0.022,1.02
2022,1,9,0,30,1.9000000000000001,0,0,0,7,97.62,915,274,3.7,0,0,0,157.88,1.3,0.16,0,1.6,0.64,0.019,1.05
2022,1,9,1,30,2,0,0,0,7,97.77,915,275,3.8000000000000003,0,0,0,161.13,1.2000000000000002,0.16,0,1.7000000000000002,0.64,0.022,1.07
2022,1,9,2,30,2.2,0,0,0,8,97.65,915,279,4.2,0,0,0,156.71,1.2000000000000002,0.16,0,1.9000000000000001,0.64,0.022,1.08
2022,1,9,3,30,2.5,0,0,0,4,97.57000000000001,915,281,4.4,0,0,0,147.68,1.2000000000000002,0.16,0,2.2,0.64,0.021,1.1
2022,1,9,4,30,2.7,0,0,0,4,97.86,914,280,4.2,0,0,0,136.95000000000002,1.2000000000000002,0.16,0,2.4000000000000004,0.64,0.027,1.1
2022,1,9,5,30,2.8000000000000003,0,0,0,5,98.47,914,277,4.1000000000000005,0,0,0,125.7,1.1,0.16,0,2.6,0.64,0.028,1.11
2022,1,9,6,30,3,0,0,0,5,98.2,914,277,4.1000000000000005,0,0,0,114.42,1.2000000000000002,0.16,0,2.7,0.64,0.026000000000000002,1.1300000000000001
2022,1,9,7,30,3.3000000000000003,0,0,0,7,97.87,914,279,4.2,0,0,0,103.41,1.2000000000000002,0.16,0,3,0.64,0.031,1.12
2022,1,9,8,30,3.8000000000000003,0,0,0,7,96.72,914,280,4.4,0,0,0,92.94,1.2000000000000002,0.16,0,3.3000000000000003,0.64,0.032,1.1300000000000001
2022,1,9,9,30,4.5,30,526,92,7,95.2,914,280,4.4,17,0,17,83.23,1.2000000000000002,0.16,7,3.8000000000000003,0.64,0.028,1.1400000000000001
2022,1,9,10,30,5.5,48,743,241,8,93.23,915,279,4.7,29,0,29,74.96000000000001,1.2000000000000002,0.16,0,4.5,0.64,0.032,1.1300000000000001
2022,1,9,11,30,6.6000000000000005,57,837,365,4,91.75,914,278,5.1000000000000005,31,0,31,68.45,1.3,0.16,0,5.4,0.64,0.032,1.1400000000000001
2022,1,9,12,30,7.6000000000000005,59,887,444,5,90.15,914,280,5.800000000000001,98,0,98,64.3,1.4000000000000001,0.16,0,6.1000000000000005,0.64,0.026000000000000002,1.16
2022,1,9,13,30,8.700000000000001,67,872,462,4,84.73,913,284,6.4,79,0,79,63.01,1.6,0.16,0,6.300000000000001,0.64,0.038,0.8200000000000001
2022,1,9,14,30,9.600000000000001,62,862,429,4,78.92,913,286,6.5,158,2,159,64.76,1.7000000000000002,0.16,0,6.1000000000000005,0.64,0.032,0.87
2022,1,9,15,30,9.8,54,819,343,8,78.43,913,286,6,105,7,107,69.31,1.8,0.16,0,6.2,0.64,0.026000000000000002,0.91
2022,1,9,16,30,9.1,44,711,215,4,84.51,913,284,5.300000000000001,7,0,7,76.14,1.8,0.16,0,6.6000000000000005,0.64,0.026000000000000002,0.98
2022,1,9,17,30,8.200000000000001,25,461,68,7,92.61,913,282,5,15,0,15,84.61,1.8,0.16,7,7.1000000000000005,0.64,0.023,1.03
2022,1,9,18,30,7.800000000000001,0,0,0,7,96.94,913,282,5.1000000000000005,0,0,0,94.51,1.8,0.16,0,7.300000000000001,0.64,0.02,1.08
2022,1,9,19,30,7.800000000000001,0,0,0,4,98.61,914,284,5.4,0,0,0,105.07000000000001,1.9000000000000001,0.16,0,7.6000000000000005,0.64,0.023,1.11
2022,1,9,20,30,7.9,0,0,0,3,99.18,914,287,5.5,0,0,0,116.14,1.9000000000000001,0.16,0,7.800000000000001,0.64,0.022,1.1400000000000001
2022,1,9,21,30,8,0,0,0,3,98.85000000000001,914,289,5.5,0,0,0,127.44,1.9000000000000001,0.16,0,7.800000000000001,0.64,0.019,1.18
2022,1,9,22,30,7.800000000000001,0,0,0,3,99.61,914,292,5.2,0,0,0,138.63,1.8,0.16,0,7.7,0.64,0.023,1.17
2022,1,9,23,30,7.6000000000000005,0,0,0,3,99.76,914,295,4.9,0,0,0,149.18,1.8,0.16,0,7.6000000000000005,0.64,0.022,1.19
2022,1,10,0,30,7.4,0,0,0,3,99.69,914,297,4.5,0,0,0,157.71,1.8,0.16,0,7.4,0.64,0.02,1.22
2022,1,10,1,30,7.2,0,0,0,0,99.48,914,299,4.2,0,0,0,160.99,1.8,0.16,0,7.1000000000000005,0.64,0.026000000000000002,1.2
2022,1,10,2,30,7.1000000000000005,0,0,0,0,98.96000000000001,914,301,4,0,0,0,156.64000000000001,1.8,0.16,0,6.9,0.64,0.028,1.21
2022,1,10,3,30,6.9,0,0,0,0,99.01,914,302,3.8000000000000003,0,0,0,147.65,1.8,0.16,0,6.800000000000001,0.64,0.026000000000000002,1.22
2022,1,10,4,30,6.7,0,0,0,1,99.09,913,303,3.6,0,0,0,136.94,1.7000000000000002,0.16,0,6.6000000000000005,0.64,0.033,1.19
2022,1,10,5,30,6.6000000000000005,0,0,0,1,98.72,913,303,3.4000000000000004,0,0,0,125.7,1.7000000000000002,0.16,0,6.4,0.64,0.033,1.19
2022,1,10,6,30,6.300000000000001,0,0,0,3,99.43,913,303,3.2,0,0,0,114.41,1.6,0.16,0,6.2,0.64,0.029,1.2
2022,1,10,7,30,6.1000000000000005,0,0,0,3,99.01,914,303,2.9000000000000004,0,0,0,103.39,1.5,0.16,0,6,0.64,0.033,1.19
2022,1,10,8,30,6,0,0,0,3,97.95,914,307,2.8000000000000003,0,0,0,92.91,1.5,0.16,0,5.7,0.64,0.031,1.2
2022,1,10,9,30,6.2,30,530,93,3,96.01,914,310,2.6,14,0,14,83.18,1.4000000000000001,0.16,7,5.6000000000000005,0.64,0.026000000000000002,1.23
2022,1,10,10,30,6.800000000000001,47,750,242,1,93.18,914,317,2.6,47,750,242,74.89,1.4000000000000001,0.16,0,5.800000000000001,0.64,0.027,1.22
2022,1,10,11,30,7.6000000000000005,55,847,367,3,91.61,915,327,2.9000000000000004,192,21,200,68.35000000000001,1.4000000000000001,0.16,0,6.300000000000001,0.64,0.026000000000000002,1.22
2022,1,10,12,30,8.3,57,899,448,3,89.89,914,337,3.1,144,1,144,64.18,1.3,0.16,0,6.7,0.64,0.022,1.24
2022,1,10,13,30,9.200000000000001,60,906,473,3,85.44,914,348,3.4000000000000004,212,13,218,62.86,1.3,0.16,0,6.9,0.64,0.025,1.25
2022,1,10,14,30,10,58,895,442,3,80.85000000000001,914,356,3.5,243,48,264,64.6,1.2000000000000002,0.16,0,6.9,0.64,0.025,1.27
2022,1,10,15,30,10.200000000000001,52,852,355,1,78.68,914,181,3.2,52,852,355,69.14,1.2000000000000002,0.16,0,6.7,0.64,0.022,1.32
2022,1,10,16,30,9.1,43,754,226,3,84.28,914,5,2.2,36,0,36,75.96000000000001,1.1,0.16,0,6.6000000000000005,0.64,0.021,1.34
2022,1,10,17,30,7.1000000000000005,25,507,74,0,95.82000000000001,914,8,1.3,25,507,74,84.44,1.1,0.16,0,6.5,0.64,0.02,1.35
2022,1,10,18,30,5.800000000000001,0,0,0,0,100,914,11,1.2000000000000002,0,0,0,94.34,1,0.16,0,5.800000000000001,0.64,0.019,1.35
2022,1,10,19,30,5.1000000000000005,0,0,0,0,100,914,11,1.2000000000000002,0,0,0,104.91,1,0.16,0,5.1000000000000005,0.64,0.018000000000000002,1.34
2022,1,10,20,30,4.4,0,0,0,0,100,915,14,1.2000000000000002,0,0,0,115.98,1,0.16,0,4.4,0.64,0.017,1.33
2022,1,10,21,30,3.9000000000000004,0,0,0,0,100,915,18,1.3,0,0,0,127.27,0.9,0.16,0,3.9000000000000004,0.64,0.016,1.31
2022,1,10,22,30,3.8000000000000003,0,0,0,0,100,915,20,1.5,0,0,0,138.47,0.9,0.16,0,3.8000000000000003,0.64,0.017,1.28
2022,1,10,23,30,3.9000000000000004,0,0,0,0,100,916,20,1.8,0,0,0,149.01,0.9,0.16,0,3.9000000000000004,0.64,0.017,1.26
2022,1,11,0,30,3.9000000000000004,0,0,0,1,100,916,22,2,0,0,0,157.53,0.9,0.16,0,3.9000000000000004,0.64,0.017,1.25
2022,1,11,1,30,3.9000000000000004,0,0,0,5,100,916,24,2.1,0,0,0,160.85,0.9,0.16,0,3.9000000000000004,0.64,0.017,1.24
2022,1,11,2,30,3.7,0,0,0,4,100,916,24,2.2,0,0,0,156.56,0.9,0.16,0,3.7,0.64,0.017,1.23
2022,1,11,3,30,3.5,0,0,0,4,100,916,23,2.2,0,0,0,147.61,0.9,0.16,0,3.5,0.64,0.016,1.25
2022,1,11,4,30,3.4000000000000004,0,0,0,0,100,916,22,2.1,0,0,0,136.93,0.9,0.16,0,3.4000000000000004,0.64,0.017,1.24
2022,1,11,5,30,3.4000000000000004,0,0,0,0,100,916,20,2.1,0,0,0,125.68,0.9,0.16,0,3.4000000000000004,0.64,0.017,1.24
2022,1,11,6,30,3.4000000000000004,0,0,0,0,100,916,17,2,0,0,0,114.4,0.9,0.16,0,3.4000000000000004,0.64,0.016,1.25
2022,1,11,7,30,3.4000000000000004,0,0,0,0,100,916,15,2,0,0,0,103.37,0.9,0.16,0,3.4000000000000004,0.64,0.018000000000000002,1.24
2022,1,11,8,30,3.8000000000000003,0,0,0,0,98.39,917,13,2.3000000000000003,0,0,0,92.88,0.9,0.16,0,3.6,0.64,0.018000000000000002,1.25
2022,1,11,9,30,4.9,28,574,97,1,92.59,917,17,2.9000000000000004,28,574,97,83.12,0.9,0.16,0,3.8000000000000003,0.64,0.018000000000000002,1.26
2022,1,11,10,30,6.5,43,787,249,0,86.5,917,25,3.5,43,787,249,74.81,0.9,0.16,0,4.4,0.64,0.019,1.25
2022,1,11,11,30,8.5,50,876,375,0,80.27,917,30,4,50,876,375,68.25,1,0.16,0,5.300000000000001,0.64,0.018000000000000002,1.29
2022,1,11,12,30,10.3,52,921,455,3,73.54,917,30,4.3,219,23,229,64.04,1,0.16,0,5.800000000000001,0.64,0.016,1.32
2022,1,11,13,30,11.4,52,934,480,3,68.44,916,29,4.3,105,0,105,62.71,1,0.16,0,5.800000000000001,0.64,0.015,1.37
2022,1,11,14,30,11.700000000000001,52,918,448,3,66.16,916,27,4.3,186,6,189,64.43,1,0.16,0,5.6000000000000005,0.64,0.016,1.3800000000000001
2022,1,11,15,30,11.4,48,872,361,3,66.32000000000001,916,25,4,142,3,143,68.96000000000001,1,0.16,0,5.300000000000001,0.64,0.016,1.37
2022,1,11,16,30,10,43,762,230,3,72.15,916,22,3,27,0,27,75.78,1,0.16,0,5.2,0.64,0.02,1.17
2022,1,11,17,30,8.4,26,509,77,3,82.31,917,21,2.2,13,0,13,84.26,1.1,0.16,7,5.6000000000000005,0.64,0.021,1.22
2022,1,11,18,30,7.4,0,0,0,0,87.52,917,23,2.3000000000000003,0,0,0,94.16,1.1,0.16,0,5.5,0.64,0.021,1.28
2022,1,11,19,30,6.7,0,0,0,3,92.74,918,27,2.3000000000000003,0,0,0,104.74000000000001,1.1,0.16,0,5.6000000000000005,0.64,0.02,1.33
2022,1,11,20,30,5.4,0,0,0,0,100,918,30,2,0,0,0,115.81,1.1,0.16,0,5.4,0.64,0.018000000000000002,1.36
2022,1,11,21,30,4.6000000000000005,0,0,0,0,100,918,33,1.9000000000000001,0,0,0,127.11,1,0.16,0,4.6000000000000005,0.64,0.017,1.34
2022,1,11,22,30,4.7,0,0,0,0,100,918,33,2.3000000000000003,0,0,0,138.3,1,0.16,0,4.7,0.64,0.02,1.26
2022,1,11,23,30,4.7,0,0,0,1,100,918,31,2.7,0,0,0,148.83,0.9,0.16,0,4.7,0.64,0.022,1.21
2022,1,12,0,30,4.3,0,0,0,4,99.5,918,27,2.6,0,0,0,157.35,0.9,0.16,0,4.2,0.64,0.022,1.18
2022,1,12,1,30,3.9000000000000004,0,0,0,0,98.36,918,23,2.5,0,0,0,160.69,0.8,0.16,0,3.7,0.64,0.024,1.1500000000000001
2022,1,12,2,30,3.6,0,0,0,1,97.76,918,21,2.6,0,0,0,156.47,0.8,0.16,0,3.3000000000000003,0.64,0.026000000000000002,1.1400000000000001
2022,1,12,3,30,3.2,0,0,0,1,98.55,918,22,2.7,0,0,0,147.57,0.7000000000000001,0.16,0,3,0.64,0.025,1.1300000000000001
2022,1,12,4,30,2.7,0,0,0,0,99.48,918,25,2.7,0,0,0,136.9,0.7000000000000001,0.16,0,2.6,0.64,0.026000000000000002,1.1300000000000001
2022,1,12,5,30,2.1,0,0,0,0,100,918,29,2.9000000000000004,0,0,0,125.67,0.6000000000000001,0.16,0,2.1,0.64,0.024,1.1500000000000001
2022,1,12,6,30,0.7000000000000001,0,0,0,0,100,918,32,2.5,0,0,0,114.37,0.5,0.16,0,0.7000000000000001,0.64,0.018000000000000002,1.18
2022,1,12,7,30,-0.9,0,0,0,0,100,919,34,1.9000000000000001,0,0,0,103.34,0.4,0.16,0,-0.9,0.64,0.015,1.21
2022,1,12,8,30,-0.5,0,0,0,1,96.29,919,38,2.4000000000000004,0,0,0,92.83,0.4,0.16,0,-1,0.64,0.013000000000000001,1.22
2022,1,12,9,30,1.5,26,649,104,3,79.47,919,42,3.3000000000000003,36,0,36,83.06,0.30000000000000004,0.16,7,-1.7000000000000002,0.64,0.012,1.24
2022,1,12,10,30,3.8000000000000003,37,857,263,3,61.83,919,51,3.9000000000000004,62,0,62,74.73,0.30000000000000004,0.16,0,-2.9000000000000004,0.64,0.011,1.29
2022,1,12,11,30,6.2,42,945,394,3,43.99,919,64,4.1000000000000005,160,4,162,68.13,0.30000000000000004,0.16,0,-5.2,0.64,0.01,1.33
2022,1,12,12,30,8.1,45,984,477,3,34.03,919,74,4,273,83,309,63.9,0.30000000000000004,0.16,0,-6.800000000000001,0.64,0.01,1.34
2022,1,12,13,30,9.4,45,982,498,0,29.86,918,81,3.7,45,982,498,62.550000000000004,0.4,0.16,0,-7.4,0.64,0.01,1.3
2022,1,12,14,30,9.9,44,969,465,0,28.61,918,84,3.5,44,969,465,64.25,0.4,0.16,0,-7.5,0.64,0.01,1.3
2022,1,12,15,30,9.5,41,926,376,0,29.47,918,85,2.8000000000000003,41,926,376,68.78,0.4,0.16,0,-7.5,0.64,0.01,1.31
2022,1,12,16,30,7.1000000000000005,35,832,242,0,42.69,918,82,1.7000000000000002,35,832,242,75.60000000000001,0.4,0.16,0,-4.7,0.64,0.01,1.31
2022,1,12,17,30,4.1000000000000005,22,603,84,0,62.5,918,78,1.3,22,603,84,84.08,0.4,0.16,0,-2.4000000000000004,0.64,0.01,1.32
2022,1,12,18,30,2.4000000000000004,0,0,0,0,58.17,918,76,1.5,0,0,0,93.99,0.30000000000000004,0.16,0,-5,0.64,0.01,1.33
2022,1,12,19,30,1.3,0,0,0,0,61.660000000000004,919,75,1.5,0,0,0,104.57000000000001,0.30000000000000004,0.16,0,-5.300000000000001,0.64,0.01,1.34
2022,1,12,20,30,0.30000000000000004,0,0,0,0,65.29,919,77,1.6,0,0,0,115.64,0.30000000000000004,0.16,0,-5.5,0.64,0.01,1.34
2022,1,12,21,30,-0.7000000000000001,0,0,0,0,68.85000000000001,919,82,1.5,0,0,0,126.94,0.30000000000000004,0.16,0,-5.7,0.64,0.01,1.33
2022,1,12,22,30,-1.3,0,0,0,0,70.2,919,89,1.5,0,0,0,138.13,0.2,0.16,0,-6,0.64,0.01,1.32
2022,1,12,23,30,-1.8,0,0,0,0,70.82000000000001,919,100,1.4000000000000001,0,0,0,148.65,0.2,0.16,0,-6.4,0.64,0.01,1.3
2022,1,13,0,30,-2.1,0,0,0,0,69.63,919,111,1.4000000000000001,0,0,0,157.16,0.2,0.16,0,-6.9,0.64,0.01,1.28
2022,1,13,1,30,-2.3000000000000003,0,0,0,0,67.49,919,120,1.4000000000000001,0,0,0,160.53,0.2,0.16,0,-7.5,0.64,0.01,1.27
2022,1,13,2,30,-2.4000000000000004,0,0,0,0,65.86,920,128,1.4000000000000001,0,0,0,156.38,0.2,0.16,0,-7.9,0.64,0.01,1.28
2022,1,13,3,30,-2.5,0,0,0,0,65.84,920,134,1.4000000000000001,0,0,0,147.52,0.2,0.16,0,-8,0.64,0.01,1.29
2022,1,13,4,30,-2.6,0,0,0,0,68.25,920,138,1.4000000000000001,0,0,0,136.87,0.30000000000000004,0.16,0,-7.6000000000000005,0.64,0.011,1.3
2022,1,13,5,30,-2.8000000000000003,0,0,0,0,73.35000000000001,920,143,1.4000000000000001,0,0,0,125.64,0.30000000000000004,0.16,0,-6.9,0.64,0.011,1.3
2022,1,13,6,30,-2.9000000000000004,0,0,0,0,80.08,920,149,1.5,0,0,0,114.35000000000001,0.30000000000000004,0.16,0,-5.9,0.64,0.013000000000000001,1.3
2022,1,13,7,30,-2.6,0,0,0,0,86.63,920,153,1.6,0,0,0,103.3,0.4,0.16,0,-4.5,0.64,0.016,1.27
2022,1,13,8,30,-1,0,0,0,0,86.3,920,155,2.4000000000000004,0,0,0,92.78,0.4,0.16,0,-3,0.64,0.023,1.23
2022,1,13,9,30,1.3,31,591,103,3,81.93,921,158,3.4000000000000004,31,0,31,82.99,0.4,0.16,7,-1.4000000000000001,0.64,0.027,1.22
2022,1,13,10,30,3.4000000000000004,47,813,263,0,76.8,921,161,3.8000000000000003,47,813,263,74.63,0.4,0.16,0,-0.30000000000000004,0.64,0.026000000000000002,1.31
2022,1,13,11,30,5.1000000000000005,55,907,395,0,70.43,921,163,3.8000000000000003,55,907,395,68.01,0.4,0.16,0,0.2,0.64,0.025,1.32
2022,1,13,12,30,6.300000000000001,58,951,479,0,63.43,921,161,3.5,58,951,479,63.76,0.4,0.16,0,-0.1,0.64,0.023,1.32
2022,1,13,13,30,7.1000000000000005,57,966,505,0,58.26,921,156,3.2,57,966,505,62.38,0.4,0.16,0,-0.6000000000000001,0.64,0.021,1.47
2022,1,13,14,30,7.300000000000001,55,954,473,0,55.06,920,150,2.9000000000000004,55,954,473,64.06,0.4,0.16,0,-1.1,0.64,0.02,1.48
2022,1,13,15,30,6.800000000000001,51,910,383,0,55.76,920,144,2.6,51,910,383,68.59,0.4,0.16,0,-1.4000000000000001,0.64,0.02,1.48
2022,1,13,16,30,4.6000000000000005,43,810,247,0,65.75,921,143,1.8,43,810,247,75.41,0.4,0.16,0,-1.3,0.64,0.021,1.5
2022,1,13,17,30,1.6,26,579,88,0,82.61,921,146,1.3,26,579,88,83.9,0.4,0.16,0,-1,0.64,0.02,1.52
2022,1,13,18,30,0,0,0,0,0,87.58,921,149,1.3,0,0,0,93.81,0.4,0.16,0,-1.8,0.64,0.02,1.54
2022,1,13,19,30,-0.5,0,0,0,0,90.26,921,150,1.3,0,0,0,104.39,0.4,0.16,0,-1.9000000000000001,0.64,0.019,1.55
2022,1,13,20,30,-1,0,0,0,0,92.82000000000001,921,148,1.3,0,0,0,115.47,0.4,0.16,0,-2,0.64,0.018000000000000002,1.55
2022,1,13,21,30,-1.4000000000000001,0,0,0,0,94.22,921,145,1.3,0,0,0,126.77,0.4,0.16,0,-2.2,0.64,0.016,1.53
2022,1,13,22,30,-1.8,0,0,0,0,95.13,921,141,1.4000000000000001,0,0,0,137.95000000000002,0.4,0.16,0,-2.5,0.64,0.016,1.49
2022,1,13,23,30,-2,0,0,0,0,94.77,921,141,1.4000000000000001,0,0,0,148.47,0.4,0.16,0,-2.7,0.64,0.016,1.43
2022,1,14,0,30,-2.2,0,0,0,0,95.21000000000001,921,143,1.5,0,0,0,156.97,0.4,0.16,0,-2.9000000000000004,0.64,0.016,1.37
2022,1,14,1,30,-2.3000000000000003,0,0,0,0,96.4,921,147,1.5,0,0,0,160.36,0.5,0.16,0,-2.8000000000000003,0.64,0.017,1.32
2022,1,14,2,30,-2.4000000000000004,0,0,0,0,98.98,921,151,1.4000000000000001,0,0,0,156.27,0.5,0.16,0,-2.5,0.64,0.018000000000000002,1.28
2022,1,14,3,30,-2.5,0,0,0,0,100,921,153,1.3,0,0,0,147.46,0.5,0.16,0,-2.5,0.64,0.018000000000000002,1.24
2022,1,14,4,30,-2.4000000000000004,0,0,0,0,100,921,153,1.3,0,0,0,136.83,0.5,0.16,0,-2.4000000000000004,0.64,0.019,1.2
2022,1,14,5,30,-2.3000000000000003,0,0,0,0,100,921,151,1.2000000000000002,0,0,0,125.61,0.5,0.16,0,-2.3000000000000003,0.64,0.02,1.17
2022,1,14,6,30,-2.3000000000000003,0,0,0,0,100,921,146,1.2000000000000002,0,0,0,114.31,0.5,0.16,0,-2.3000000000000003,0.64,0.021,1.1500000000000001
2022,1,14,7,30,-2.2,0,0,0,0,100,921,143,1.2000000000000002,0,0,0,103.26,0.4,0.16,0,-2.2,0.64,0.022,1.1400000000000001
2022,1,14,8,30,-1,0,0,0,0,99.87,921,143,1.7000000000000002,0,0,0,92.72,0.4,0.16,0,-1,0.64,0.023,1.1400000000000001
2022,1,14,9,30,1.2000000000000002,30,607,105,4,86.06,921,145,2.6,18,0,18,82.91,0.4,0.16,7,-0.9,0.64,0.022,1.16
2022,1,14,10,30,3.3000000000000003,44,838,268,0,73.23,921,147,3.2,44,838,268,74.54,0.30000000000000004,0.16,0,-1,0.64,0.02,1.21
2022,1,14,11,30,4.9,49,933,401,0,59.410000000000004,921,148,3.4000000000000004,49,933,401,67.89,0.30000000000000004,0.16,0,-2.4000000000000004,0.64,0.017,1.26
2022,1,14,12,30,6,51,976,485,0,46.46,921,150,3.5,51,976,485,63.6,0.30000000000000004,0.16,0,-4.6000000000000005,0.64,0.015,1.3
2022,1,14,13,30,6.5,52,987,513,0,39.59,920,152,3.5,52,987,513,62.2,0.30000000000000004,0.16,0,-6.300000000000001,0.64,0.015,1.29
2022,1,14,14,30,6.5,51,974,480,0,36.69,919,153,3.3000000000000003,51,974,480,63.870000000000005,0.30000000000000004,0.16,0,-7.300000000000001,0.64,0.015,1.32
2022,1,14,15,30,5.800000000000001,47,932,390,0,37.52,919,153,2.8000000000000003,47,932,390,68.39,0.30000000000000004,0.16,0,-7.6000000000000005,0.64,0.015,1.36
2022,1,14,16,30,3.3000000000000003,40,838,254,0,49.38,919,154,1.8,40,838,254,75.22,0.30000000000000004,0.16,0,-6.300000000000001,0.64,0.015,1.3900000000000001
2022,1,14,17,30,0.2,25,614,93,0,68.28,919,156,1.3,25,614,93,83.72,0.30000000000000004,0.16,0,-5,0.64,0.015,1.41
